plant_name,medical_uses,cures_disease,image_path
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1302.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1303.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1304.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1305.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1306.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1307.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1308.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1309.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1310.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1311.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1312.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1313.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1314.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1315.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1316.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1317.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1318.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1319.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1320.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1321.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1322.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1323.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1324.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1325.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1326.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1327.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1328.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1329.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1330.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1331.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1332.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1333.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1334.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1335.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1336.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1337.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1338.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1339.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1340.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1341.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1342.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1343.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1344.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1345.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1346.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1347.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1348.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1349.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1350.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1351.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1352.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1353.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1354.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1355.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1356.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1357.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1358.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1359.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1360.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1361.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1362.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1363.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1364.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1365.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1366.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1367.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1368.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1369.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1370.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1371.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1372.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1373.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1374.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1375.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1376.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1377.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1378.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1379.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1380.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1381.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1382.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1383.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1384.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1385.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1386.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1387.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1388.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1389.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1390.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1391.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1392.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1393.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1394.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1395.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1396.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1397.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1398.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1399.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1400.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1401.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1402.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1403.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1404.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1405.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1406.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1407.jpg
Amla,"Immunity booster, improves skin","Cold, diabetes, aging issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Amla\1408.jpg
